Date,AI_Tech_Index,AI_Tech_Index_Return,VIX,NASDAQ,SP500,Yield_Curve_Slope,Dollar_Strength,Bitcoin,Semiconductor_ETF,AI_Robotics_ETF,Cybersecurity_ETF,Treasury_10Y,Oil_WTI,Gold,Crypto_Tech_Corr_20d,Vol_of_Vol_Ratio,Semi_vs_Tech_Ratio,NASDAQ_Momentum,High_Volatility_Regime,Credit_Spread_Proxy,Pandemic_Period,AI_Boom_Period,Fed_Hike_Period,Tech_Bear_2022,Banking_Crisis_2023,Month,Quarter,Day_of_Week
2020-01-03,97.71818496783574,-0.37460475366642987,14.020000457763672,9020.76953125,3234.85009765625,0.3149999380111694,,7344.88427734375,68.77507781982422,21.65791702270508,41.09311294555664,1.787999987602234,63.04999923706055,1549.199951171875,,6.689728805507313,0.7830094393837161,,0,0.5479139061317678,0,0,0,0,0,1,1,4
2020-01-06,99.57905836900075,1.904326612060503,13.850000381469728,9071.4697265625,3246.280029296875,0.3229999542236328,,7769.21923828125,68.04048919677734,21.9245662689209,41.56913375854492,1.8109999895095823,63.27000045776367,1566.199951171875,,6.690252787724222,0.772804939045293,,0,0.5504808516941885,0,0,0,0,0,1,1,0
2020-01-07,99.50184869766235,-0.07753605286393572,13.789999961853027,9068.580078125,3237.179931640625,0.3270000219345093,,8163.6923828125,69.17620086669922,21.81593132019043,41.78285217285156,1.8270000219345093,62.70000076293945,1571.800048828125,,6.604060909844028,0.786044193113947,,0,0.5526976115954588,0,0,0,0,0,1,1,1
2020-01-08,100.56044548749924,1.063896604628356,13.449999809265137,9129.240234375,3253.050048828125,0.3809999227523803,,8079.86279296875,69.29219055175781,21.993698120117188,41.98685836791992,1.8739999532699585,59.61000061035156,1557.4000244140625,,6.707063224070144,0.7790261960257961,,0,0.5568816782378424,0,0,0,0,0,1,1,2
2020-01-09,102.24739976723988,1.6775525123845503,12.539999961853027,9203.4296875,3274.699951171875,0.3580000400543213,,7879.0712890625,69.68846893310547,22.1319637298584,41.99657440185547,1.8580000400543213,59.560001373291016,1551.699951171875,,7.0023921711095545,0.7746995181349282,,0,0.5563817527506157,0,0,0,0,0,1,1,3
2020-01-10,102.36014433701833,0.11026644201721503,12.5600004196167,9178.8603515625,3265.35009765625,0.3270000219345093,,8166.55419921875,69.1085433959961,22.092456817626957,41.98685836791992,1.825000047683716,59.040000915527344,1557.5,,7.0326432229331335,0.7700442897701504,,0,0.5516660036219897,0,0,0,0,0,1,1,4
2020-01-13,104.28996155659358,1.8853209245401015,12.31999969482422,9273.9296875,3288.1298828125,0.3380000591278076,,8144.1943359375,70.0750961303711,22.319602966308597,42.4628791809082,1.8480000495910645,58.08000183105469,1548.4000244140625,,7.181818632195674,0.7711692863667204,,0,0.5533448594913327,0,0,0,0,0,1,1,0
2020-01-14,103.54308851559956,-0.7161504615079584,12.390000343322754,9251.330078125,3283.14990234375,0.2879999876022339,,8827.7646484375,70.22007751464844,22.349231719970703,42.45317459106445,1.8179999589920044,58.22999954223633,1542.4000244140625,,7.01129946242481,0.7764220873055441,,0,0.550450603947279,0,0,0,0,0,1,1,1
2020-01-15,103.85060820976894,0.29699683347097494,12.420000076293944,9258.7001953125,3289.2900390625,0.2799999713897705,,8807.0107421875,69.1810302734375,22.15171241760254,42.70574951171875,1.787999987602234,57.810001373291016,1552.0999755859375,,7.3389694819613505,0.7640493783885921,,0,0.5469478742808584,0,0,0,0,0,1,1,2
2020-01-16,104.82894790172577,0.9420644797579536,12.31999969482422,9357.1298828125,3316.81005859375,0.2910000085830688,,8723.7861328125,70.29740142822266,22.240596771240234,43.152618408203125,1.809000015258789,58.52000045776367,1549.0,,7.336038919821378,0.7660775736996707,,0,0.5488629740319739,0,0,0,0,0,1,1,3
2020-01-17,105.04060238599777,0.20190461557472172,12.100000381469728,9388.9404296875,3329.6201171875,0.312999963760376,,8929.0380859375,70.58736419677734,22.26034927368164,42.84175491333008,1.8359999656677248,58.540000915527344,1558.800048828125,,7.582644389045514,0.7640892164879268,,0,0.5531569967037081,0,0,0,0,0,1,1,4
2020-01-21,105.20950249830882,0.1607950720716511,12.850000381469728,9370.8095703125,3320.7900390625,0.2660000324249267,,8745.89453125,70.64535522460938,21.993698120117188,42.67660903930664,1.7690000534057615,58.34000015258789,1556.4000244140625,,7.235797711805122,0.7650319744161708,,0,0.546229045284321,0,0,0,0,0,1,1,1
2020-01-22,105.35472915569942,0.1380356849353337,12.90999984741211,9383.76953125,3321.75,0.2560000419616699,,8680.8759765625,71.22529602050781,22.12208366394043,42.69603729248047,1.7690000534057615,56.7400016784668,1555.300048828125,,7.057320037739205,0.7685415073194943,,0,0.5453044236215362,0,0,0,0,0,1,1,2
2020-01-23,105.65653437376022,0.28646575287074594,12.979999542236328,9402.48046875,3325.5400390625,0.2250000238418579,,8406.515625,71.66990661621094,22.29985237121582,42.8126106262207,1.7400000095367432,55.59000015258789,1564.5999755859375,,7.129430214107973,0.7697051439842151,,0,0.5398574249485679,0,0,0,0,0,1,1,3
2020-01-24,105.25768520434697,-0.3774959795693533,14.5600004196167,9314.91015625,3295.469970703125,0.1909999847412109,,8445.4345703125,71.35577392578125,22.082582473754883,42.5988883972168,1.680999994277954,54.18999862670898,1571.0999755859375,,6.76030202393133,0.7699494015873098,,0,0.5332756772950378,0,0,0,0,0,1,1,4
2020-01-27,103.53542091449101,-1.6362361441944695,18.229999542236328,9139.3095703125,3243.6298828125,0.1000000238418579,,8909.8193359375,68.48028564453125,21.43077087402344,41.87028884887695,1.6050000190734863,53.13999938964844,1576.800048828125,,5.8908393903598855,0.7569464250626372,,0,0.5215748945503795,0,0,0,0,0,1,1,0
2020-01-28,105.38174410661061,1.7832768494218554,16.280000686645508,9269.6796875,3276.239990234375,0.1110000610351562,,9358.58984375,70.19590759277344,21.70729637145996,42.0160026550293,1.6410000324249268,53.47999954223633,1569.199951171875,,6.272112795063482,0.7613412163512409,,0,0.530218036892022,0,0,0,0,0,1,1,1
2020-01-29,105.87608343362808,0.4690938940214995,16.389999389648438,9275.16015625,3273.39990234375,0.0740000009536743,,9316.6298828125,69.12786865234375,21.73692321777344,41.95772552490234,1.593999981880188,53.33000183105469,1569.800048828125,,6.044539559738767,0.7478287266465704,,0,0.5247843998191069,0,0,0,0,0,1,1,2
2020-01-30,107.96995274225871,1.9776603371839396,15.489999771118164,9298.9296875,3283.659912109375,0.0299999713897705,,9508.9931640625,68.96839141845703,21.727048873901367,42.00629425048828,1.5579999685287476,52.13999938964844,1583.5,,6.229180070336714,0.7397096943286898,,0,0.5252499897742617,0,0,0,0,0,1,1,3
2020-01-31,106.37078086535136,-1.4811267730428845,18.84000015258789,9150.9404296875,3225.52001953125,0.0099999904632568,,9350.529296875,66.4843521118164,21.144367218017575,41.442848205566406,1.5199999809265137,51.560001373291016,1582.9000244140625,,5.605095415013344,0.7331884889340685,,0,0.5183657729924053,0,0,0,0,0,1,1,4
2020-02-03,107.81399842103322,1.356780070561614,17.969999313354492,9273.400390625,3248.919921875,0.0019999742507934,,9293.521484375,67.39290618896484,21.440643310546875,41.90914535522461,1.5199999809265137,50.11000061035156,1577.199951171875,,5.728992814804083,0.7335130027095725,,0,0.5187026261633136,0,0,0,0,0,2,1,0
2020-02-04,110.78084617853165,2.75182054366665,16.049999237060547,9467.9697265625,3297.590087890625,0.0650000572204589,,9180.962890625,69.56282806396484,21.904815673828125,42.88061141967773,1.6030000448226929,49.61000061035156,1550.4000244140625,,5.992523668355671,0.7378052505757239,,0,0.5289204810582486,0,0,0,0,0,2,1,1
2020-02-05,109.40298620859782,-1.2437709382660755,15.149999618530272,9508.6796875,3334.68994140625,0.1290000677108764,,9613.423828125,70.94499206542969,22.171466827392575,42.744606018066406,1.64900004863739,50.75,1557.800048828125,,6.126732807391901,0.7480875658636138,,0,0.5369641021351093,0,0,0,0,0,2,1,2
2020-02-06,109.65955319007237,0.23451551951731986,14.960000038146973,9572.150390625,3345.780029296875,0.1140000820159912,,9729.8017578125,70.99331665039062,22.26034927368164,42.88061141967773,1.6440000534057615,50.95000076293945,1565.0999755859375,,6.257352966019552,0.7418261087308526,,0,0.5349802198133973,0,0,0,0,0,2,1,3
2020-02-07,109.92531915505727,0.24235550597606625,15.470000267028809,9520.509765625,3327.7099609375,0.059999942779541,,9795.943359375,69.3695068359375,21.964067459106445,42.77375411987305,1.5779999494552612,50.31999969482422,1568.5999755859375,,6.206205590109553,0.7315479531839562,,0,0.5276070441023628,0,0,0,0,0,2,1,4
2020-02-10,111.52637247244517,1.4564918525544757,15.039999961853027,9628.3896484375,3352.090087890625,0.027000069618225,,9856.611328125,70.46170806884766,22.29985237121582,43.17205429077149,1.5470000505447388,49.56999969482422,1574.699951171875,,6.436834960381617,0.7331377570481169,,0,0.526867637934522,0,0,0,0,0,2,1,0
2020-02-11,111.31754239400227,-0.18724726162370198,15.18000030517578,9638.9404296875,3357.75,0.0520000457763671,,10208.236328125,71.95020294189453,22.645511627197266,43.33720016479492,1.590000033378601,49.93999862670898,1565.5999755859375,,6.387351589934627,0.7511529553898001,,0,0.5298974993226999,0,0,0,0,0,2,1,1
2020-02-12,112.54111578067143,1.0991739130732814,13.739999771118164,9725.9599609375,3379.449951171875,0.0950000286102294,,10326.0546875,72.96508026123047,22.77389335632324,43.055477142333984,1.6299999952316284,51.16999816894531,1567.4000244140625,,7.034206924008814,0.7535912024493324,,0,0.5339851833011989,0,0,0,0,0,2,1,2
2020-02-13,112.70499553283055,0.14561767139265047,14.149999618530272,9711.9697265625,3373.93994140625,0.0720000267028808,,10214.3798828125,73.13906860351562,22.53687286376953,42.96804428100586,1.6169999837875366,51.41999816894531,1575.0999755859375,,7.008480624909435,0.7573972668867321,,0,0.5321251429705022,0,0,0,0,0,2,1,3
2020-02-14,113.24731759230296,0.4811872418862162,13.68000030517578,9731.1796875,3380.159912109375,0.0530000925064086,,10312.1162109375,72.8249282836914,22.576379776000977,43.09433364868164,1.5880000591278076,52.04999923706055,1582.699951171875,,7.176169296707035,0.7508895727745774,,0,0.5297457611600569,0,0,0,0,0,2,1,4
2020-02-18,113.97808057069778,0.6452806070211814,14.829999923706056,9732.740234375,3370.2900390625,0.0210000276565551,,10141.99609375,71.73273468017578,22.30973052978516,43.1623420715332,1.555999994277954,52.04999923706055,1600.0,,6.811867644151764,0.7423947819387022,,0,0.5250707696511279,0,0,0,0,0,2,1,1
2020-02-19,114.84545437494914,0.7610005361630368,14.380000114440918,9817.1796875,3386.14990234375,0.027000069618225,,9633.38671875,73.57884979248047,22.48749351501465,43.463497161865234,1.5700000524520874,53.290000915527344,1607.5,,6.670375341139182,0.7525370871673672,,0,0.5253454800591388,0,0,0,0,0,2,1,2
2020-02-20,113.71577103932698,-0.983655245016446,15.5600004196167,9750.9697265625,3373.22998046875,-0.0130000114440917,,9608.4755859375,72.41898345947266,22.398611068725582,43.560638427734375,1.524999976158142,53.77999877929688,1616.5999755859375,,6.393316238701242,0.7484656302436193,,0,0.5221481234923004,0,0,0,0,0,2,1,3
2020-02-21,110.31242390473683,-2.9928541164383926,17.079999923706055,9576.58984375,3337.75,-0.0470000505447387,,9686.44140625,70.29256439208984,21.964067459106445,42.8126106262207,1.4709999561309814,53.380001068115234,1644.5999755859375,,6.139344325453534,0.7431458503423748,,0,0.5168478764517143,0,0,0,0,0,2,1,4
2020-02-24,105.83961311976115,-4.05467546324455,25.030000686645508,9221.2802734375,3225.889892578125,-0.1260000467300415,,9650.1748046875,67.10777282714844,20.86783790588379,41.39427185058594,1.3769999742507937,51.43000030517578,1672.4000244140625,,4.503395850118522,0.7400635637106978,,1,0.5037684719621028,0,0,0,0,0,2,1,0
2020-02-25,102.85449584325154,-2.820415899604478,27.850000381469727,8965.6103515625,3128.2099609375,-0.1599999666213989,,9341.705078125,65.17466735839844,20.462926864624023,39.93706893920898,1.3300000429153442,49.900001525878906,1646.9000244140625,,4.345062853814023,0.7425010434472123,,1,0.4976023584189483,0,0,0,0,0,2,1,1
2020-02-26,103.61616377035777,0.740529542108681,27.559999465942383,8980.7802734375,3116.389892578125,-0.1680001020431518,,8820.5224609375,65.56612396240234,20.620943069458008,39.810768127441406,1.309999942779541,48.72999954223633,1640.0,,4.116110473136662,0.7435762924507895,,1,0.5007705645822517,0,0,0,0,0,2,1,2
2020-02-27,99.72763154904048,-3.752823960878693,39.15999984741211,8566.48046875,2978.760009765625,-0.0959999561309814,,8784.494140625,62.54564666748047,19.71235466003418,38.48957443237305,1.2990000247955322,47.09000015258789,1640.0,,3.0132788677167994,0.7497616406040578,,1,0.4887231377319627,0,0,0,0,0,2,1,3
2020-02-28,101.01886049906413,1.2947554554012308,40.11000061035156,8567.3701171875,2954.219970703125,-0.1030000448226928,,8672.455078125,63.77799987792969,20.01851463317871,38.55757522583008,1.1269999742507937,44.7599983215332,1564.0999755859375,,3.134629804131324,0.7587380248964162,,1,0.4798819431004451,0,0,0,0,0,2,1,4
2020-03-02,104.82333481311798,3.7661029784523237,33.41999816894531,8952.169921875,3090.22998046875,-0.0469999313354492,,8869.669921875,65.98656463623047,20.304914474487305,39.26675415039063,1.0880000591278076,46.75,1592.300048828125,,3.4317776398916453,0.7421002789678747,,1,0.4871071056506481,1,0,0,0,0,3,1,0
2020-03-03,101.15181165933609,-3.5025819015657045,36.81999969482422,8684.08984375,3003.3701171875,0.0920000076293945,,8787.7861328125,63.82149124145508,19.8802490234375,38.50900268554688,1.0099999904632568,47.18000030517578,1642.0999755859375,,3.170016354918939,0.746084692439788,,1,0.4776042675567343,1,0,0,0,0,3,1,1
2020-03-04,104.81089015801747,3.6174127172379222,31.989999771118164,9018.08984375,3130.1201171875,0.3169999718666076,,8755.24609375,67.09327697753906,20.709827423095703,39.69419479370117,0.9919999837875366,46.77999877929688,1641.0999755859375,,3.562675899847919,0.7520526970950099,,1,0.4893580589889235,1,0,0,0,0,3,1,2
2020-03-05,101.97400263945262,-2.7066724786783514,39.619998931884766,8738.58984375,3023.93994140625,0.3309999704360962,,9078.7626953125,64.9861831665039,19.949382781982425,38.53814315795898,0.9259999990463256,45.900001525878906,1666.4000244140625,,3.0201919961641206,0.752172618411611,,1,0.4714443037760056,1,0,0,0,0,3,1,3
2020-03-06,98.65796748797099,-3.251843671573884,41.93999862670898,8575.6201171875,2972.3701171875,0.2909999787807464,,9122.5458984375,63.7345085144043,19.524715423583984,37.79011535644531,0.7059999704360962,41.27999877929688,1670.800048828125,,3.031950591937527,0.753615479185521,,1,0.4430689811375572,1,0,0,0,0,3,1,4
2020-03-09,90.21577962239583,-8.55702593569494,54.459999084472656,7950.68017578125,2746.56005859375,0.1689999997615814,,7923.64453125,58.43296813964844,17.816181182861328,34.788291931152344,0.4990000128746032,31.1299991607666,1674.5,,2.5190966718271786,0.7476927855979252,,1,0.4128136103043356,1,0,0,0,0,3,1,0
2020-03-10,95.55289832750957,5.915948105145907,47.29999923706055,8344.25,2882.22998046875,0.3580000400543213,,7909.7294921875,62.03337478637695,18.645755767822266,35.93461227416992,0.7480000257492065,34.36000061035156,1659.0999755859375,,2.9348839231153803,0.7441302143002135,,1,0.4417997563654703,1,0,0,0,0,3,1,1
2020-03-11,90.41403663158417,-5.378028072274521,53.900001525878906,7952.0498046875,2741.3798828125,0.4519999921321869,,7911.43017578125,58.684268951416016,17.69766616821289,34.127685546875,0.8199999928474426,32.97999954223633,1641.4000244140625,,2.725973812917909,0.7388581692958295,,1,0.4486870671087659,1,0,0,0,0,3,1,2
2020-03-12,81.7929099003474,-9.535164065692392,75.47000122070312,7201.7998046875,2480.639892578125,0.5759999752044678,,4970.7880859375,52.48866271972656,15.63359832763672,31.28128242492676,0.8489999771118164,31.5,1589.300048828125,,2.054458732527807,0.7323321442869517,,1,0.4281066774762541,1,0,0,0,0,3,1,3
2020-03-13,89.70754851897557,9.676436048394654,57.83000183105469,7874.8798828125,2711.02001953125,0.707999974489212,,5563.70703125,57.57756042480469,17.035982131958008,32.90363311767578,0.9509999752044678,31.729999542236328,1515.699951171875,,2.961784426009124,0.7189828841091171,,1,0.4517775766640864,1,0,0,0,0,3,1,4
2020-03-16,78.54661923646927,-12.441460575801443,82.69000244140625,6904.58984375,2386.1298828125,0.5429999828338623,,5014.47998046875,49.27970504760742,14.922531127929688,29.42577743530273,0.7279999852180481,28.700000762939453,1485.9000244140625,,2.5104606386363084,0.7139973870606776,,1,0.4009760365041424,1,0,0,0,0,3,1,0
2020-03-17,85.37343190113704,8.691415023370052,75.91000366210938,7334.77978515625,2529.18994140625,0.8319999724626541,,5225.62939453125,53.27157211303711,15.98913288116455,31.55520820617676,0.996999979019165,26.950000762939453,1524.9000244140625,,2.561322398839922,0.7226360420341988,,1,0.4336568912135944,1,0,0,0,0,3,1,1
2020-03-18,82.35123825073242,-3.5399697342662018,76.44999694824219,6989.83984375,2398.10009765625,1.2630000323988495,,5238.4384765625,48.844757080078125,15.426204681396484,29.76252555847168,1.2660000324249268,20.3700008392334,1477.300048828125,,2.371877162451921,0.6885276472858717,,1,0.4393002121686385,1,0,0,0,0,3,1,2
2020-03-19,85.37100436290105,3.666934676773681,72.0,7150.580078125,2409.389892578125,1.1469999589025974,,6191.19287109375,49.70981979370117,15.534838676452637,30.59449005126953,1.11899995803833,25.21999931335449,1478.5999755859375,,2.5244443681504998,0.6981941006165221,,1,0.4180483088156301,1,0,0,0,0,3,1,3
2020-03-20,83.3338942527771,-2.3861850113235827,66.04000091552734,6879.52001953125,2304.919921875,0.9710000231862068,,6198.7783203125,48.83992385864258,15.357073783874512,30.535058975219727,0.9380000233650208,22.43000030517578,1484.0,,2.834342672332874,0.718920758583637,,1,0.3800922681649262,1,0,0,0,0,3,1,4
2020-03-23,84.8720492720604,1.845773599176348,61.59000015258789,6860.669921875,2237.39990234375,0.8039999976754189,,6416.31494140625,50.65221405029297,15.273127555847168,30.78266906738281,0.7639999985694885,23.36000061035156,1567.0,,2.7265788644217945,0.7524709148131122,,1,0.3591871712845684,1,0,0,0,0,3,1,0
2020-03-24,90.9392015337944,7.148586977422378,61.66999816894531,7417.85986328125,2447.330078125,0.848999984562397,,6734.8037109375,55.88126373291016,17.22362518310547,33.45683670043945,0.8159999847412109,24.01000022888184,1660.199951171875,,2.787579191929938,0.753030228259238,,1,0.3810922961584734,1,0,0,0,0,3,1,1
